Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","102","Iran (Islamic Republic of)","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","2.14","Fc","Calculated data"
"EF","Fertilizers indicators","102","Iran (Islamic Republic of)","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","2.14","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","0.22","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","0.21","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","0.42","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","0.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","0.53","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","0.96","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","1.28","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","1.66","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","2.03","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","2.4","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","2.69","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","2.91","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","3.9","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","5.17","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","4.73","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","6.62","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","8.51","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","8.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","13.64","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","11.86","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","11.69","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","11.87","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","9.96","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","20.15","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","21.96","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","23.99","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","27.1","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","29.76","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","26.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","24.86","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","16.87","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","23.42","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","38.5","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","44.49","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","44.12","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","47.16","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","52.08","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","51.27","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","53.62","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","58.26","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","111.8","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","104.79","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","9.64","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","21.9","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","28.55","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","33.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","24.6","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","39.17","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","44.64","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","25.59","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","30.4","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","34.73","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","32.86","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","15.22","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","12.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","19.9","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","34.46","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","34.46","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1961","1961","kg/ha","0.14","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1962","1962","kg/ha","0.13","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1963","1963","kg/ha","0.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1964","1964","kg/ha","0.08","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1965","1965","kg/ha","0.17","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1966","1966","kg/ha","0.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1967","1967","kg/ha","0.54","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1968","1968","kg/ha","0.5","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1969","1969","kg/ha","0.81","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1970","1970","kg/ha","0.8","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1971","1971","kg/ha","1.16","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1972","1972","kg/ha","1.3","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1973","1973","kg/ha","1.41","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1974","1974","kg/ha","1.15","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","1.32","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","1.51","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","1.57","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","2.41","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","4.74","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","4.28","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","2.41","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","2.75","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","5.69","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","7.52","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","9.99","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","11.15","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","11.97","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","12.95","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","14.36","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","14.34","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","7.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","14.41","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","18.91","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","26.36","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","21.25","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","20.37","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","23.95","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","26.96","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","27.94","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","27.26","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","30.24","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","26.18","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","14.67","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","1.48","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","11.6","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","11.02","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","11.58","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","15.19","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","12.04","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","5.78","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","5.36","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","11.36","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","13.81","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","2.55","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","2.21","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","7.18","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","12.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","12.47","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","0.03","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","0.03","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","0.03","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","0.06","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","0.02","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","0.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","0.05","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","0.04","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","0.07","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","0.2","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","0.2","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","0.18","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","0.24","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","0.2","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","0.13","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","0.17","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","0.42","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","0.37","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","0.83","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","0.02","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","0.09","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","0.48","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","0.73","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","1.08","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","0.66","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","0.66","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","0.27","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","0.35","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","0.38","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1993","1993","kg/ha","1.87","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1994","1994","kg/ha","0.93","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1995","1995","kg/ha","0.1","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1996","1996","kg/ha","1.96","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1997","1997","kg/ha","0.54","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1999","1999","kg/ha","0.15","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2000","2000","kg/ha","0.81","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2001","2001","kg/ha","0.31","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","0.14","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","0.15","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","0.32","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","0.45","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","0.28","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","0.27","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","0.24","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","0.39","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","1.14","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","1.19","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","0.61","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","0.83","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","0.82","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","0.48","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","0.34","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","1","Fc","Calculated data"
"EF","Fertilizers indicators","103","Iraq","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","1","Fc","Calculated data"
"EF","Fertilizers indicators","105","Israel","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","53.62","Fc","Calculated data"
"EF","Fertilizers indicators","105","Israel","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","49.22","Fc","Calculated data"
"EF","Fertilizers indicators","105","Israel","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","52.79","Fc","Calculated data"
"EF","Fertilizers indicators","105","Israel","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","55.6","Fc","Calculated data"
"EF","Fertilizers indicators","105","Israel","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","59.81","Fc","Calculated data"
