Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","6.93","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","11.38","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","1.83","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","9.47","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","11.73","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","5.22","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","6.67","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","10.14","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","5.32","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","4.91","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","16.93","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","21.48","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","9.08","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","7.8","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","3.07","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","3.64","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","2.65","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","6.93","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","7.32","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","0.92","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","8.95","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","10.49","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","4.48","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","5.71","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","4.04","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","4.24","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","2.71","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","14.07","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","4.85","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","2.89","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","4.28","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2002","2002","kg/ha","2.23","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2003","2003","kg/ha","6.06","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2004","2004","kg/ha","1.99","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2005","2005","kg/ha","5.84","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2006","2006","kg/ha","7.72","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2007","2007","kg/ha","1.38","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2008","2008","kg/ha","8.95","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2009","2009","kg/ha","11.11","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2010","2010","kg/ha","4.48","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2011","2011","kg/ha","5.71","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2012","2012","kg/ha","3.56","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2013","2013","kg/ha","6","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2014","2014","kg/ha","0.49","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2015","2015","kg/ha","14.54","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2016","2016","kg/ha","5.92","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2017","2017","kg/ha","2.09","Fc","Calculated data"
"EF","Fertilizers indicators","47","Cook Islands","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","2018","2018","kg/ha","1.71","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","9.65","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","22.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","26.81","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","41.66","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","33.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","28.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","28.62","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","33.43","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","33.21","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","33.47","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","42.46","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","49.87","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","45.32","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","61.01","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","46.45","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","56.25","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","60","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","52.94","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","71.18","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","63.53","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","73.14","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","57.22","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","40.54","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","53.16","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","39","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","56.5","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","50.48","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","45.91","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","57.39","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","50","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","39.84","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","32.69","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","34.62","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","34.62","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","37.74","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","37.74","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","38.49","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","34.9","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","25.3","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","9.88","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","19.76","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","37.06","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","12.56","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","30.27","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","26.06","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","16.68","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","15.97","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","26.71","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","10.87","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","9.74","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","14.13","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","15.85","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","14.83","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","11.15","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","23.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","16.88","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","20.26","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","12.02","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1961","1961","kg/ha","0.68","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1962","1962","kg/ha","4.42","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1963","1963","kg/ha","4.72","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1964","1964","kg/ha","6.23","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1965","1965","kg/ha","6.67","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1966","1966","kg/ha","8.09","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1967","1967","kg/ha","4.47","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1968","1968","kg/ha","5.38","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1969","1969","kg/ha","5.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1970","1970","kg/ha","5.65","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1971","1971","kg/ha","5.93","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1972","1972","kg/ha","12.53","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1973","1973","kg/ha","6.53","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1974","1974","kg/ha","14.8","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","16.13","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","8.75","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","10.91","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","12.94","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","19.41","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","20.59","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","18.86","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","12.22","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","10.27","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","14.21","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","14.23","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","36","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","39.05","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","47.27","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","11.73","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","12.5","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","7.97","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","9.62","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","11.54","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","11.54","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","11.32","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","15.09","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","15.09","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","12.55","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","7.91","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","7.91","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","7.91","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","10.71","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","0.23","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","0.08","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","0.18","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","0.11","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","0.06","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","0.67","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","2.29","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","0.99","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","0.13","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","1.53","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","3.26","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","8.63","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","2.55","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","8.57","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","11.5","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","6.34","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","0.28","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","0.21","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","0.18","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","1.39","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","1.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","4.34","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","1.88","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","1.19","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","1.33","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","1.61","Fc","Calculated data"
"EF","Fertilizers indicators","66","Fiji","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","2.29","Fc","Calculated data"
